step,reward,loss,rev_kl,grad_norm,off_pol,tps
489,0.4334,-1.4621,0.1781,9.719,0.0032,238
490,0.4645,-1.2643,0.148,9.621,0.0023,230
491,0.4146,-1.1148,0.1372,9.734,0.0158,294
492,0.505,-0.7449,0.0866,7.453,0.0058,237
493,0.4125,-0.7265,0.0788,6.064,0.0015,298
494,0.4351,-1.161,0.1487,8.801,0.0015,264
495,0.3961,-1.1872,0.1512,9.242,0.002,334
496,0.4814,-2.1156,0.2627,12.73,0.0009,283
497,0.4922,-1.5174,0.191,12.332,0.001,232
498,0.4143,-1.1357,0.1457,8.887,0.0016,352
499,0.4112,-0.8888,0.1028,7.898,0.0057,315
500,0.4534,-0.9277,0.1193,7.645,0.0024,251
