step,reward,loss,rev_kl,grad_norm,off_pol,tps
489,0.4698,-3.8302,0.3802,16.648,0.0296,334
490,0.4905,-3.6544,0.3937,16.805,0.007,242
491,0.4798,-4.7725,0.4556,22.719,0.0057,312
492,0.4728,-2.9545,0.3013,13.008,0.003,322
493,0.535,-3.8985,0.4164,18.898,0.0069,328
494,0.4997,-3.6675,0.3957,15.18,0.0184,340
495,0.4305,-3.5633,0.3475,15.656,0.0034,422
496,0.4986,-5.3303,0.5119,18.969,0.0049,289
497,0.4686,-3.7615,0.3879,17.531,0.0042,265
498,0.4688,-3.4758,0.3553,17.094,0.0078,429
499,0.5057,-3.7304,0.3751,15.5,0.0024,250
500,0.4695,-5.4191,0.534,20.844,0.0081,239
